Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV08,OUT017,567673.34629119
FDC53,OUT049,623076.1809825763
FDV58,OUT010,715963.3613909932
NCP02,OUT019,578402.6333796942
DRI37,OUT045,582059.6995363485
FDQ12,OUT049,748347.3801421354
FDE33,OUT046,599824.2641997389
FDX27,OUT045,618878.3523907315
FDM22,OUT017,578268.4416329677
NCH30,OUT019,632064.9069012216
FDC04,OUT017,762036.8872843788
FDO38,OUT046,602967.9858381662
FDV52,OUT027,636134.526916249
FDB32,OUT013,614751.3195887414
FDV43,OUT018,573453.5794077677
FDI24,OUT018,700814.6752604708
FDR40,OUT017,607493.4807498199
FDW02,OUT049,646912.7362861687
FDE44,OUT049,573280.3173161732
FDL38,OUT046,612312.2246327751
NCT54,OUT010,618050.1223288747
DRJ39,OUT010,737496.567693111
FDW55,OUT049,766726.736959624
DRF13,OUT019,661694.6667032007
NCW17,OUT049,651639.8746246203
FDP13,OUT035,566807.0459455447
FDS08,OUT018,697186.0222007543
NCP17,OUT035,588082.6856927039
NCO53,OUT035,703638.2778323572
FDH19,OUT045,695181.5597559973
FDJ04,OUT017,644159.1540135525
FDG10,OUT049,581583.711456772
FDA40,OUT010,609852.7210414142
FDI53,OUT045,683649.9664267723
FDU09,OUT010,579515.0653303505
FDK60,OUT045,622103.9732932169
FDR43,OUT017,562026.8137180741
FDW22,OUT017,741096.3589277836
DRP47,OUT010,768865.3613445217
DRG48,OUT010,666208.2456237711
FDA14,OUT035,668850.4276443647
FDU49,OUT013,608384.5180978922
FDK28,OUT045,775515.9560934147
FDT19,OUT046,693724.3557044896
NCQ42,OUT045,648091.2696052294
FDD03,OUT045,753641.3121745422
NCM53,OUT013,628047.6209173615
NCX53,OUT045,663120.638163016
FDV14,OUT027,605989.429522126
NCZ54,OUT017,684430.4834286445
FDB39,OUT013,576983.6695253359
DRC24,OUT046,674165.0209145553
FDY36,OUT013,595087.395142333
FDN01,OUT035,698389.6440358888
DRH25,OUT046,576777.138702671
FDV08,OUT046,568315.0902582502
NCP53,OUT049,757289.5104431113
FDU52,OUT010,676585.452294299
NCI42,OUT045,727087.6566183311
FDZ14,OUT035,644016.7114371049
FDF11,OUT046,758503.8812728757
FDQ13,OUT018,611476.001400218
FDO32,OUT010,570342.0862448382
DRJ37,OUT018,676699.6504757641
FDY43,OUT046,688360.4681320114
NCT41,OUT017,676446.4121154173
NCV17,OUT045,655157.5531788442
FDM04,OUT027,574499.8466350336
DRB48,OUT018,565595.9197193882
FDM24,OUT013,671215.3145662808
FDT37,OUT049,772015.2565267377
NCO05,OUT010,619350.5859340695
FDL13,OUT046,752054.8127749299
FDL15,OUT017,676111.4612413825
FDB11,OUT018,744449.8241748314
FDL14,OUT019,672989.1605682663
FDY10,OUT019,632689.7345241444
FDJ40,OUT049,633526.2513524082
NCW18,OUT046,755101.2635389927
NCY06,OUT013,648152.1740666748
DRE13,OUT018,611532.709614014
FDA26,OUT045,737106.1087130273
NCE19,OUT010,576382.1023539528
FDE33,OUT035,605160.3467594831
DRL59,OUT027,574262.3292967892
FDY07,OUT046,569907.3167860672
FDF57,OUT018,693734.46639476
FDM58,OUT035,634072.8364265363
FDP26,OUT027,623137.545247671
FDY32,OUT046,685413.0605481283
FDD51,OUT010,570915.0388036907
FDU22,OUT018,643945.5479717453
FDZ49,OUT018,743195.2172238182
NCI42,OUT017,729461.325958744
FDT04,OUT027,559908.9118843967
NCU41,OUT045,711132.1909104051
FDS56,OUT045,781487.6347601238
NCN42,OUT017,671024.9507203562
FDK34,OUT046,756227.0846053694
FDB03,OUT017,760546.524113298
DRJ25,OUT035,575231.3309629963
FDT25,OUT027,642574.782678101
FDN20,OUT013,686053.3338404833
FDP09,OUT013,729483.045907286
FDM20,OUT019,757153.9839599436
NCG55,OUT046,636315.0289398605
NCP14,OUT045,628077.5781081765
NCH06,OUT046,763364.4443823337
FDV52,OUT013,636952.9519396409
NCL07,OUT035,566824.5473538055
DRJ11,OUT027,707290.5432041538
DRO59,OUT013,595631.1161926882
FDW15,OUT010,667933.2023799308
NCQ30,OUT035,644660.6926957746
NCN54,OUT019,594712.2566848726
FDY01,OUT027,635412.2861097143
FDX39,OUT035,733444.4236737657
FDH53,OUT027,602904.4923167757
FDA57,OUT035,567836.7549139742
NCC07,OUT010,628363.0017472128
FDU28,OUT013,705073.8525297275
FDK36,OUT010,572270.4371580698
FDR36,OUT018,570991.0154066167
NCQ17,OUT035,677029.5054601347
FDS28,OUT019,575427.7731619319
FDE08,OUT045,670357.1547526522
FDU22,OUT046,641871.7970255096
FDG41,OUT045,633205.5757026812
FDO31,OUT010,600687.340938686
FDM21,OUT019,769670.4607637716
FDU40,OUT017,714324.1242875768
FDV36,OUT018,650347.1558527688
FDT10,OUT027,580295.8936638031
FDX38,OUT045,573364.8088871805
NCU30,OUT027,681221.4259561226
NCV06,OUT049,712828.0949082235
FDT16,OUT035,780709.9170463822
NCP41,OUT027,627626.708330028
FDZ56,OUT017,691473.6553695146
FDC22,OUT035,713153.897242022
FDU10,OUT035,564689.2509729086
FDS46,OUT045,640425.533480271
FDO08,OUT049,686960.9493331015
NCV42,OUT018,634727.3704697567
FDP33,OUT035,773018.1044347429
FDJ12,OUT046,725530.2997021084
FDH04,OUT045,613255.3571783551
NCU54,OUT013,727489.1011406957
FDO36,OUT010,699665.5201030723
FDT37,OUT027,770034.4689972554
FDD14,OUT010,705033.786420975
FDA16,OUT013,736426.9618401239
NCS42,OUT019,611315.3964334835
FDP10,OUT019,622970.8581952738
FDQ28,OUT049,674278.3973209191
FDK57,OUT010,640985.4296762062
FDK02,OUT013,637713.8220008395
FDW47,OUT018,645481.4337149332
NCC42,OUT018,663303.0726860627
FDQ37,OUT018,715889.7723099493
FDL40,OUT046,617678.1253805471
DRE13,OUT010,610838.7528970146
FDQ34,OUT027,623967.7555558054
NCB54,OUT046,650034.7038436721
FDS48,OUT049,670788.8114138418
FDO15,OUT045,596776.6995178954
NCT30,OUT013,567691.6052485674
FDU49,OUT027,605621.0414040884
FDE21,OUT046,637069.4506959073
FDS49,OUT019,597855.9968145259
FDT38,OUT027,605478.068895082
FDZ01,OUT045,625853.3443325842
FDC41,OUT035,600832.9838210697
DRG13,OUT010,682463.0531223593
NCZ42,OUT018,757415.9644777545
NCM07,OUT045,609294.3232164974
NCV17,OUT018,655222.5428699969
DRK39,OUT035,607239.3109603032
FDS37,OUT018,639302.5060183647
FDV12,OUT019,615522.3571067635
NCG19,OUT018,756480.3450366892
FDS51,OUT013,583941.3630357774
NCO14,OUT046,567665.16744567
FDC38,OUT046,655356.6791243083
FDN15,OUT046,661536.3668454913
NCH42,OUT013,744010.4189661181
FDQ22,OUT046,562362.0734009792
FDC05,OUT013,712147.7414158583
FDZ31,OUT013,708915.7627902643
DRJ23,OUT049,710195.1695712232
FDC52,OUT035,673837.6725273323
DRD12,OUT010,611792.1984222424
FDV55,OUT017,669228.3851075179
FDD32,OUT046,604734.2264188773
FDR01,OUT049,720873.4177977585
FDY08,OUT019,657308.0885413878
FDQ45,OUT045,705915.2108019117
DRN11,OUT027,662891.601937313
NCS05,OUT018,658517.3675780438
FDY32,OUT035,685144.1571090269
NCD31,OUT045,686623.1723776655
NCE06,OUT049,682773.1316936163
NCP14,OUT046,625295.1517963421
NCF18,OUT019,706924.2820046284
FDF14,OUT018,674754.9803611872
FDB22,OUT017,678273.840701042
NCH54,OUT049,680571.20048644
FDU27,OUT035,575472.7060340963
FDS58,OUT027,676645.6827246735
NCU29,OUT035,667406.1265346522
FDJ57,OUT013,703322.6029564755
FDL56,OUT049,610057.6920356165
FDH60,OUT035,716628.1371259526
FDN24,OUT018,580518.0543843819
FDD02,OUT017,644673.2085134379
FDP15,OUT017,777960.2956256738
FDB28,OUT027,713988.2636287533
DRC49,OUT045,666906.6393205298
NCG30,OUT018,647805.4130282089
FDJ14,OUT049,603236.3053002262
FDL52,OUT045,562999.7745553941
NCG19,OUT027,749292.3198960187
NCN41,OUT035,647110.2166774492
FDW22,OUT013,739380.0337848508
FDI02,OUT013,631776.1553736981
FDV51,OUT045,686621.595899784
FDV48,OUT046,602927.4816311903
NCL17,OUT019,658540.6725026742
FDP46,OUT045,613478.0564574962
FDU10,OUT045,561749.0454495321
FDT37,OUT010,773015.3896133697
FDI27,OUT035,572879.9834846659
FDN51,OUT046,778454.3592781306
FDW07,OUT035,612021.8348592573
FDN45,OUT049,742582.49092145
DRN37,OUT027,683440.1632984699
DRF48,OUT049,708385.3780209334
FDP38,OUT019,571606.6590507487
NCX18,OUT027,712522.6690580135
FDK45,OUT018,639498.9843658544
FDZ37,OUT049,610143.4640054972
FDS50,OUT018,744662.8303767999
NCR54,OUT018,717623.7020067747
NCS17,OUT035,618943.5241354207
FDV31,OUT046,698259.1040423571
DRE27,OUT017,621260.8168510936
FDN60,OUT013,677704.6118026293
FDK26,OUT013,702431.1832927861
FDX37,OUT018,625512.1589051957
FDW31,OUT046,716944.0118079882
FDX26,OUT018,706114.0524094158
DRL49,OUT019,659507.0330849035
FDU49,OUT017,611936.9593700906
FDY58,OUT046,746979.8292808059
FDN03,OUT045,767449.1096354871
NCV06,OUT010,711026.0039208994
FDH53,OUT045,607029.7733220147
FDG31,OUT018,592312.4181088211
NCC06,OUT045,651841.0595525856
FDS13,OUT049,783676.9335176365
FDP16,OUT035,766162.9782666634
FDA35,OUT013,640367.1229122109
DRP47,OUT018,773812.2344001521
FDY28,OUT010,732899.3764515182
FDY20,OUT035,615555.3165155975
NCH30,OUT017,636116.4868425753
NCR29,OUT019,576893.4865255193
NCP05,OUT013,668118.660778561
NCF30,OUT019,642645.7536821737
FDA08,OUT035,687754.1863251977
FDN51,OUT027,774861.6912905003
FDH12,OUT046,629353.4638377381
FDY39,OUT017,704560.7118129481
NCO53,OUT045,704563.5767547592
FDB40,OUT046,666639.1547708055
FDH02,OUT049,613175.7490320652
FDY11,OUT027,584992.1432238931
FDQ09,OUT019,631883.4028283625
FDP16,OUT013,762333.9134923734
NCF55,OUT018,561630.9247070076
FDY09,OUT027,693783.4644179054
FDY39,OUT045,703153.4209076506
NCU53,OUT049,684996.4993292977
NCT41,OUT049,673409.401533707
FDJ45,OUT046,560569.7264287556
FDR28,OUT013,681356.1740798717
FDN08,OUT013,638251.7486830719
FDJ07,OUT049,637182.0938062228
FDZ09,OUT027,681974.7916647358
FDQ14,OUT017,673986.9101261595
FDY12,OUT027,571835.2137182651
FDK57,OUT046,642697.6610261789
FDD20,OUT049,645605.8458073233
FDS36,OUT018,636216.4613586969
FDI40,OUT049,625569.0734476466
FDJ40,OUT045,633803.0437359938
FDE08,OUT013,665602.7879629515
DRK01,OUT013,616289.8375817278
FDC58,OUT049,568278.9686608199
FDE50,OUT046,708346.7392669932
FDX48,OUT035,675243.7944981074
DRM35,OUT018,700620.0223383281
FDG41,OUT013,628741.1228747785
FDB52,OUT046,773173.1124359026
FDV19,OUT045,680343.2834447392
DRG48,OUT017,668341.6047425023
FDI26,OUT013,697881.2717868192
FDU11,OUT019,639144.3292969095
FDF59,OUT019,645827.9857078635
FDR07,OUT049,620120.8709482639
NCE06,OUT017,684940.401390264
FDE10,OUT046,654167.9286035446
NCO55,OUT046,631218.5808885621
FDZ13,OUT013,572825.9047484377
FDT50,OUT017,622101.9999894728
FDH12,OUT010,627447.1418975943
FDD21,OUT045,639666.6333712359
NCM05,OUT013,777856.2683009245
FDK04,OUT013,580749.2220590501
FDN33,OUT017,621620.3210651662
NCM18,OUT010,586027.7782740963
DRC25,OUT049,609136.994601416
FDT47,OUT017,621681.4987041762
FDD45,OUT027,615830.5216369889
NCD07,OUT018,638881.4476372432
NCY54,OUT010,693652.5806434059
FDL12,OUT049,585125.8904294311
FDL02,OUT017,630106.8101246426
FDC60,OUT035,615053.5494237024
FDR37,OUT017,703259.0403464426
FDY16,OUT017,706804.2325483342
FDU26,OUT045,643306.279369794
FDN24,OUT013,574636.2497309728
FDH44,OUT013,667412.4542438895
FDE23,OUT010,570157.8724859996
FDW60,OUT017,698645.4794206163
FDQ55,OUT049,638936.1193660243
FDV32,OUT027,582981.1683077442
FDV03,OUT010,675974.0314301755
FDY14,OUT010,782509.6503872334
NCL55,OUT027,767998.9030013713
DRF25,OUT017,565784.2509096758
FDX03,OUT046,569041.9589708011
FDF40,OUT045,766416.5171716369
FDX24,OUT010,613466.3680369083
FDA25,OUT049,625885.3396376289
FDH21,OUT018,681911.0793031376
FDB47,OUT010,728762.7563811645
FDT34,OUT019,624066.0039398893
FDS39,OUT010,661443.5743042177
NCU05,OUT046,601808.5045487067
FDE02,OUT049,617040.3454736711
FDL25,OUT035,615935.530840353
FDC50,OUT049,617384.1130568956
FDZ32,OUT049,629537.9886205922
FDV14,OUT045,611087.7445611178
FDR07,OUT045,620687.5762583936
FDB26,OUT049,577268.7877628654
NCR50,OUT045,674442.5449044909
FDP01,OUT018,677074.471518891
FDH57,OUT045,653283.7883189053
FDM60,OUT027,561508.5875587668
FDA45,OUT017,697019.128388834
FDU55,OUT017,778525.6715438472
FDH40,OUT035,608000.5497372333
FDG40,OUT019,554152.3853809333
FDT12,OUT049,742922.862316749
DRL59,OUT045,578522.6656059198
FDT47,OUT018,624107.5042628977
FDI60,OUT017,591276.0540378472
DRF51,OUT027,559374.8684569111
NCK31,OUT049,575445.6447758714
FDB08,OUT045,681966.5941370871
FDM44,OUT035,626028.2325115451
FDD46,OUT018,675984.5970312635
FDR27,OUT019,648138.7758299945
FDV56,OUT010,630417.8181772678
FDM02,OUT049,609904.4985218295
FDU45,OUT018,637682.5782445591
FDZ10,OUT017,649571.2681604467
NCK31,OUT010,573836.6228762785
FDR27,OUT035,657416.2402171989
FDF33,OUT013,628121.1547974579
FDJ36,OUT046,626518.347431913
FDP33,OUT049,772700.2364219986
FDG17,OUT046,762765.7776648052
FDG47,OUT027,777694.6553172171
NCW29,OUT046,649978.7492504483
DRH59,OUT017,598262.9373954658
FDR32,OUT017,750166.7317116817
FDP48,OUT035,703401.8709046445
FDG17,OUT035,764236.3524917592
DRJ59,OUT017,567213.1019981522
FDY48,OUT027,622879.5035667839
FDB02,OUT046,695288.3900464089
FDN10,OUT019,636067.0870888684
NCD55,OUT035,568159.9114210228
FDX34,OUT013,641313.571437786
FDZ38,OUT045,692148.2934622078
DRF37,OUT049,779876.6788198146
DRL47,OUT019,642464.3874243142
FDL27,OUT035,589644.1583782331
NCP53,OUT035,756254.4496442137
FDT03,OUT019,699892.9703999934
FDJ28,OUT035,713015.1388416737
FDF40,OUT018,768220.423064912
FDA32,OUT035,736972.4681380359
NCP02,OUT017,584972.3628643566
FDZ31,OUT045,714346.5913544521
NCQ29,OUT013,776841.3968673027
FDP57,OUT010,626757.7510757836
FDL32,OUT027,632378.9758184323
DRB01,OUT035,712999.2149027745
FDJ40,OUT046,631986.9929532575
FDO24,OUT018,682370.1829991464
FDO11,OUT018,768071.8493544464
FDA56,OUT035,643884.5003109254
FDF02,OUT045,628664.3414037365
FDA10,OUT013,641745.0791125788
NCI55,OUT017,646108.9612053956
FDZ40,OUT010,576809.1654663543
FDV08,OUT049,566859.0013639234
FDN48,OUT013,610482.3760413573
FDU57,OUT017,673811.2125387151
DRF49,OUT013,634082.671894225
FDS02,OUT035,716085.5293130372
FDS43,OUT046,706152.63029189
FDT16,OUT013,773885.2770985982
FDX19,OUT027,748951.2895389028
FDK15,OUT046,621390.0191283562
DRA12,OUT049,662737.1131153426
FDY35,OUT017,572108.9537907816
NCU42,OUT013,687113.9272526833
FDD26,OUT013,702076.9840959508
FDR11,OUT018,684017.131855074
NCP53,OUT045,758242.7667644214
FDP34,OUT045,678713.9683700886
NCV41,OUT019,628044.3709039754
FDN20,OUT018,689905.7517969003
FDZ16,OUT018,715257.6289053336
FDZ28,OUT049,649093.3563768308
NCL55,OUT013,768518.3723552396
NCJ17,OUT046,608189.6608581508
FDT37,OUT046,773084.870504879
FDV51,OUT049,688567.4703539708
FDZ28,OUT035,652117.0790343188
FDN27,OUT013,637171.1479666642
FDS14,OUT019,675000.1916107966
FDZ58,OUT045,645463.0592249676
FDD46,OUT046,676133.5152309585
FDJ03,OUT035,574480.2086787747
FDU03,OUT010,699552.6393306429
FDA33,OUT027,666533.6629114518
NCW53,OUT035,712272.1848826532
NCC55,OUT017,564185.9024585455
FDP52,OUT019,744101.5604380104
FDE39,OUT049,642913.4993092126
FDB44,OUT035,731094.403056655
FDG59,OUT013,559669.9358620384
FDI05,OUT013,595224.4695121754
FDF59,OUT045,651128.6538182372
FDM39,OUT019,696232.7759355417
FDB14,OUT013,611524.4740104823
NCS05,OUT019,651886.1643363961
DRJ35,OUT045,587054.0339130198
FDO31,OUT019,598856.8970189984
FDA31,OUT046,693716.7309765965
FDX40,OUT049,563578.994689513
FDW56,OUT045,712640.078950957
FDH09,OUT018,578232.4914421088
FDA52,OUT019,692530.6753436564
FDF20,OUT019,713244.2443319599
FDE40,OUT046,585104.2585787124
NCU17,OUT046,622753.6563335647
NCP14,OUT035,630437.9591010413
FDN25,OUT027,577303.5910341162
FDU39,OUT049,583662.863743431
NCM05,OUT017,784501.1135895007
FDU07,OUT017,673057.790422316
FDF28,OUT049,648400.0247416766
FDR57,OUT049,679941.5322211855
FDJ33,OUT013,642616.1325561737
DRH23,OUT035,581416.5930002689
FDQ52,OUT046,766605.0775023979
DRK13,OUT035,718418.7224837325
FDP09,OUT046,730585.2458947105
FDR08,OUT027,628824.0267223289
FDV50,OUT045,645437.919765184
FDT13,OUT049,709889.566173438
FDJ27,OUT027,620504.8375810515
FDH21,OUT046,677614.6585587201
FDW14,OUT027,607871.7088322231
FDL52,OUT049,564655.736004614
FDW28,OUT017,718503.0821007134
FDL40,OUT049,620377.0367605599
FDE24,OUT046,663077.5483821876
FDX35,OUT049,746784.6501203364
FDP46,OUT017,613822.2285533372
FDX56,OUT045,726518.4069577383
FDQ45,OUT049,705639.0393364803
FDK50,OUT027,678700.3309723327
FDY26,OUT045,731154.7717181123
FDQ09,OUT017,638935.1016110732
FDN39,OUT049,689609.9047787477
FDP13,OUT017,567979.9808964761
FDR51,OUT013,668412.6081356867
FDZ49,OUT010,736895.4731399325
FDL28,OUT018,751005.5006375413
FDZ10,OUT035,648978.1534052696
FDK38,OUT013,666600.865700539
DRL49,OUT027,661276.803160605
FDR15,OUT013,671657.8657499421
FDQ24,OUT035,770929.2352779123
FDD56,OUT013,694184.9902712402
NCR42,OUT046,557408.2596619516
FDH52,OUT045,588356.8300121439
FDH57,OUT019,648160.2543763475
FDR15,OUT010,676749.0368753155
FDJ34,OUT035,648732.1675472007
FDW37,OUT035,616932.7770417512
FDQ23,OUT018,626522.7009359442
FDP34,OUT013,676375.5467476408
FDE04,OUT027,697905.9287713623
FDC48,OUT045,605209.0601074403
FDA47,OUT019,678802.1223300472
FDI35,OUT018,702455.3668422706
NCV05,OUT013,674365.6382317889
FDR28,OUT045,683597.9616226162
FDH31,OUT017,623551.4690249924
FDP59,OUT019,622589.5566772252
FDS19,OUT018,602473.4605942261
FDM60,OUT045,566796.2548889488
FDJ44,OUT018,695974.1054660021
DRH51,OUT017,612130.9339344505
DRC25,OUT017,610821.0779811456
DRE25,OUT013,613570.8544720095
NCX05,OUT049,637510.0619836269
FDR11,OUT017,681591.124176706
DRP47,OUT045,769399.1135479554
DRC49,OUT019,660793.681662815
FDQ47,OUT027,558279.7240317849
FDL20,OUT013,631031.5555077486
FDM34,OUT035,654146.4912455969
NCN55,OUT013,754818.9045820616
FDD41,OUT035,628636.7161985581
FDE52,OUT049,613593.8295681544
NCT18,OUT019,695180.6840612188
FDJ32,OUT018,586211.1696053612
FDE16,OUT046,729050.7182354752
FDZ09,OUT045,684680.2103438171
DRZ11,OUT046,645315.6499100529
FDK41,OUT049,610052.3437991221
FDE56,OUT049,585684.9984052392
FDH34,OUT013,703280.6226362328
DRI49,OUT013,601613.9002107955
DRI59,OUT046,743073.8410397323
DRC36,OUT049,694423.2660676213
FDS15,OUT019,624332.825177737
FDI07,OUT018,718010.4413287353
FDZ15,OUT018,643201.5176745626
NCX41,OUT027,727226.1358787641
NCO29,OUT019,682673.1629476633
FDF57,OUT013,686209.8179373546
FDI33,OUT035,615471.06283261
DRJ47,OUT049,692628.2053016076
FDB34,OUT046,609283.0926929445
FDY22,OUT027,661525.1495104098
DRL11,OUT017,681525.8799010563
FDY46,OUT035,710033.6628946562
FDG17,OUT013,758474.5338406643
FDE52,OUT018,614127.9199309244
DRP47,OUT027,766094.9187321053
FDO01,OUT010,648672.6008061506
FDL09,OUT046,689809.3394108163
FDR57,OUT013,675947.1455800959
DRD37,OUT035,574060.7411305826
FDQ36,OUT027,560802.8183420175
FDL33,OUT049,716649.8111879606
FDL48,OUT045,575105.70336808
FDL28,OUT049,749697.904917999
NCN29,OUT046,571759.4724990526
FDO13,OUT035,688075.0910869015
FDB38,OUT045,683431.2483797963
FDI36,OUT035,717409.1092534793
FDI58,OUT035,616055.069507332
FDH22,OUT018,653240.0811087064
FDQ27,OUT013,624992.5328972384
FDT33,OUT046,686485.2850618334
FDC56,OUT045,642313.7187443052
FDF14,OUT046,675580.3571360838
FDQ39,OUT017,714233.4145618527
NCM43,OUT017,687505.6989585797
FDS46,OUT035,643655.6521207681
FDI22,OUT049,726950.5859173118
NCE43,OUT045,691828.9715915329
FDZ36,OUT010,705189.9098512535
FDR13,OUT019,633997.8526632709
FDP46,OUT018,614895.3073157948
FDW56,OUT019,707386.6718143115
FDB40,OUT017,668992.7598188221
FDM28,OUT018,701358.358871181
FDV49,OUT013,779197.3147559991
NCS53,OUT018,680100.0291836057
FDO03,OUT049,747639.7481903151
FDT15,OUT035,705090.2237082573
FDD33,OUT049,749368.5199625464
FDX13,OUT017,770969.8646699769
FDH60,OUT013,714055.3626575777
DRH51,OUT046,609100.8707935563
NCL07,OUT049,566989.479825705
FDW51,OUT045,733870.318998005
FDF21,OUT019,703666.6463906715
FDH26,OUT019,657481.0797390682
FDJ03,OUT049,575032.0802331681
FDU35,OUT017,623166.3840330822
DRL01,OUT018,752574.2285359667
FDE59,OUT045,562661.6933941091
FDI60,OUT035,589523.2865643515
DRH39,OUT035,602210.922236274
FDK36,OUT049,574169.2208702592
FDN52,OUT045,609520.1306833327
FDU12,OUT017,782732.312206509
NCT05,OUT027,770271.2335104452
FDS37,OUT027,636334.13282968
FDK24,OUT017,573386.7001530547
DRF36,OUT013,708532.1074835361
FDN46,OUT010,623138.6409019758
NCN06,OUT045,684083.8183022154
FDD59,OUT035,605681.1667389442
FDM14,OUT045,632967.5251777304
FDO10,OUT018,583012.045371468
FDU35,OUT013,618357.6563294013
NCA30,OUT018,710905.1112023327
NCO41,OUT049,620519.9407892809
FDI24,OUT046,695841.7928642379
FDZ16,OUT046,712119.7905657324
FDV47,OUT046,605808.7043006262
FDV16,OUT045,560577.2132710371
FDZ22,OUT035,606856.3185330417
FDO20,OUT010,770745.7319213824
FDW38,OUT013,577256.476737212
FDW52,OUT045,685656.2217916729
FDT43,OUT019,571530.7316101305
NCS29,OUT045,782941.7428614554
NCC31,OUT017,677871.7174988992
FDA21,OUT017,708843.6864847554
FDQ55,OUT046,638169.9618627368
NCE54,OUT049,599750.7882310975
FDD45,OUT017,619166.1183925816
NCP17,OUT017,590029.1601111268
FDR47,OUT035,714271.1773880158
DRM35,OUT013,694834.8529939813
FDR47,OUT019,709757.20652297
FDX19,OUT010,751301.1992906717
FDV22,OUT027,674041.6151510666
FDQ46,OUT027,630532.2406353544
DRO47,OUT045,635659.3342975285
FDB44,OUT010,728877.6784471987
FDN02,OUT010,723475.7478709888
FDW10,OUT045,695708.9272074068
FDJ41,OUT019,775746.4299600129
FDM50,OUT046,582270.5624125956
FDW10,OUT035,698649.133359265
FDY48,OUT049,625248.3794146182
NCE30,OUT027,728833.3184185068
FDO04,OUT045,581932.9282554516
FDQ26,OUT010,581226.1070993308
NCX29,OUT018,669757.3924064119
FDE39,OUT046,639731.399898851
NCR54,OUT027,711265.4558156831
NCP55,OUT027,577968.6354658882
FDX22,OUT017,732700.8007224012
FDI05,OUT035,599246.8090326482
FDC51,OUT027,643678.7525423517
FDC10,OUT013,638680.4534285037
FDJ46,OUT045,695588.644439154
FDV10,OUT010,568030.9192331205
FDX12,OUT027,757399.0446941986
FDL43,OUT019,597269.3934061712
DRB13,OUT046,708656.278819245
FDF59,OUT027,646728.1435773674
FDT35,OUT049,688628.9809254905
NCJ19,OUT035,583986.8458908178
FDT35,OUT018,692449.3388359922
FDI48,OUT046,573911.053570427
DRC24,OUT019,669189.4048463629
NCZ05,OUT017,627908.2584146957
FDJ57,OUT049,705674.1488757986
FDX11,OUT017,704843.2339828017
FDE09,OUT035,634786.8934213292
NCK06,OUT049,642760.8768694039
DRE37,OUT017,712016.2544552332
FDV56,OUT046,628361.4492052022
FDY43,OUT017,690037.603500704
FDV35,OUT013,671819.9218991138
FDF05,OUT019,774907.1490231772
FDA36,OUT035,705045.3177951183
FDS13,OUT027,777268.725484196
FDU47,OUT013,660645.7945469399
FDI36,OUT010,714515.5737428796
FDH48,OUT046,609431.5481573856
FDZ14,OUT013,640960.7482639601
FDS46,OUT013,640406.4135600587
FDE21,OUT017,642322.1855326821
FDA26,OUT049,739631.8095449125
FDV12,OUT046,622442.8156248565
FDL46,OUT019,634070.5880428683
FDN57,OUT013,661586.2371977832
NCJ18,OUT017,642084.4565941531
FDO36,OUT045,700681.9829640308
FDX55,OUT018,737078.3908608174
FDT25,OUT019,641191.6120575803
FDD16,OUT049,598632.2279100349
NCX18,OUT013,712925.0137844338
NCG55,OUT018,639258.5216220535
NCV18,OUT049,606937.0571665021
NCS18,OUT035,631711.2756608865
FDC37,OUT045,630593.4233909411
FDE47,OUT046,645722.9958873854
DRG49,OUT019,759398.6842859747
FDC39,OUT049,726462.7715445026
FDH24,OUT019,675802.7415238804
FDV39,OUT027,714690.8735089772
NCL17,OUT045,665439.8648741125
NCY53,OUT035,637107.7543673569
FDH52,OUT013,584762.1153576183
NCD19,OUT018,580523.7814514335
FDI44,OUT046,599620.1305475722
DRD49,OUT027,752960.7494388127
FDN08,OUT035,642757.2769473898
FDO20,OUT027,767559.1175326204
FDY02,OUT046,778903.6962835417
FDX23,OUT045,617494.9873560584
FDX01,OUT017,640490.722944018
FDH20,OUT027,616421.908158449
NCX41,OUT017,732967.3516040952
FDD21,OUT027,634373.8423018922
DRH11,OUT019,574648.348473476
DRE60,OUT018,746455.9614374848
FDB10,OUT013,752745.4496559502
FDH38,OUT013,637329.5868892848
NCL07,OUT018,565881.523265062
FDD48,OUT046,635617.3406649132
NCT54,OUT027,613272.9622001052
FDF32,OUT027,714980.371708286
DRH51,OUT045,612173.2104839429
DRG03,OUT035,677877.160668557
NCY42,OUT019,660149.8195604725
FDH32,OUT017,620183.6235925662
NCJ06,OUT027,639625.8597217993
FDH47,OUT027,616594.2141443741
FDZ08,OUT018,607760.7424273446
FDK16,OUT017,620861.5741017996
DRG01,OUT018,601827.0725371595
NCM53,OUT027,624599.9977929611
NCB07,OUT035,717957.8533880373
NCZ06,OUT035,772320.7727660508
FDU48,OUT049,652638.7991617854
NCB55,OUT027,580267.6334113564
FDP15,OUT013,772958.4992531661
FDF17,OUT046,715381.0134464314
NCN06,OUT049,685933.0555361623
DRM48,OUT018,565406.991177091
FDH10,OUT046,711107.1144831775
FDC60,OUT018,613820.6082365615
FDE35,OUT018,584957.2528727358
DRI23,OUT013,680267.2650130737
NCR38,OUT013,768421.4389778322
FDP04,OUT035,587935.3893141533
NCW17,OUT045,652979.681788772
FDX34,OUT017,646605.4881366228
NCK53,OUT045,621932.3428564543
NCO54,OUT010,579045.1635828841
NCH55,OUT046,648765.2420884399
FDT44,OUT027,636224.1236471216
DRG49,OUT046,760612.01303611
